country,points,rating,price,province,variety,type
Portugal,90,outstanding,13,Ribatejo,Portuguese Red,red
Portugal,90,outstanding,13,Tejo,Alicante Bouschet,red
Portugal,90,outstanding,13,Tejo,Portuguese White,white
Portugal,90,outstanding,13,Tejo,Portuguese White,white
Portugal,90,outstanding,13,Tejo,Portuguese White,white
Portugal,90,outstanding,13,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,13,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,14,Alentejano,Portuguese Red,red
Portugal,90,outstanding,14,Alentejano,Tinta Cao,red
Portugal,90,outstanding,14,Alentejano,Tinta Cao,red
Portugal,90,outstanding,14,Alentejo,Portuguese Red,red
Portugal,90,outstanding,14,Beiras,Touriga Nacional,red
Portugal,90,outstanding,14,D瀬o,Portuguese White,white
Portugal,90,outstanding,14,D瀬o,Portuguese White,white
Portugal,90,outstanding,14,Douro,Portuguese Red,red
Portugal,90,outstanding,14,Douro,Portuguese Red,red
Portugal,90,outstanding,14,Douro,Portuguese Red,red
Portugal,90,outstanding,14,Douro,Portuguese Red,red
Portugal,90,outstanding,14,Tejo,Portuguese Red,red
Portugal,90,outstanding,14,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,14,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,15,Alentejano,Portuguese Red,red
Portugal,90,outstanding,15,Alentejano,Portuguese Red,red
Portugal,90,outstanding,15,Alentejano,Portuguese Red,red
Portugal,90,outstanding,15,Alentejano,Portuguese Red,red
Portugal,90,outstanding,15,Alentejano,Touriga Nacional,red
Portugal,90,outstanding,15,Alentejo,Portuguese Red,red
Portugal,90,outstanding,15,Alentejo,Portuguese White,white
Portugal,90,outstanding,15,Bairrada,Portuguese Red,red
Portugal,90,outstanding,15,D瀬o,Encruzado,white
Portugal,90,outstanding,15,D瀬o,Encruzado,white
Portugal,90,outstanding,15,D瀬o,Portuguese Red,red
Portugal,90,outstanding,15,D瀬o,Portuguese Red,red
Portugal,90,outstanding,15,D瀬o,Portuguese Red,red
Portugal,90,outstanding,15,D瀬o,Portuguese Red,red
Portugal,90,outstanding,15,D瀬o,Touriga Nacional,red
Portugal,90,outstanding,15,Douro,Portuguese Red,red
Portugal,90,outstanding,15,Douro,Portuguese Red,red
Portugal,90,outstanding,15,Douro,Portuguese Red,red
Portugal,90,outstanding,15,Douro,Portuguese Red,red
Portugal,90,outstanding,15,Douro,Portuguese Red,red
Portugal,90,outstanding,15,Douro,Portuguese Red,red
Portugal,90,outstanding,15,Douro,Portuguese Red,red
Portugal,90,outstanding,15,Douro,Portuguese Red,red
Portugal,90,outstanding,15,Douro,Portuguese White,white
Portugal,90,outstanding,15,Douro,Portuguese White,white
Portugal,90,outstanding,15,Duriense,Portuguese Red,red
Portugal,90,outstanding,15,Lisboa,Alicante Bouschet,red
Portugal,90,outstanding,15,Lisboa,Alicante Bouschet,red
Portugal,90,outstanding,15,Lisboa,Alicante Bouschet,red
Portugal,90,outstanding,15,Lisboa,Cabernet Sauvignon,red
Portugal,90,outstanding,15,Lisboa,Portuguese Red,red
Portugal,90,outstanding,15,Lisboa,Portuguese Red,red
Portugal,90,outstanding,15,Lisboa,Portuguese Red,red
Portugal,90,outstanding,15,Lisboa,Portuguese White,white
Portugal,90,outstanding,15,Lisboa,Touriga Nacional Blend,red
Portugal,90,outstanding,15,Minho,Alvarinho,white
Portugal,90,outstanding,15,Minho,Portuguese White,white
Portugal,90,outstanding,15,Pen神nsula de Set神bal,Castelo,red
Portugal,90,outstanding,15,Pen神nsula de Set神bal,Castelo,red
Portugal,90,outstanding,15,Port,Port,red
Portugal,90,outstanding,15,Portuguese Table Wine,Portuguese Red,red
Portugal,90,outstanding,15,Portuguese Table Wine,Portuguese Red,red
Portugal,90,outstanding,15,Tejo,Portuguese Red,red
Portugal,90,outstanding,15,Tejo,Portuguese Red,red
Portugal,90,outstanding,15,Tejo,Portuguese White,white
Portugal,90,outstanding,15,Tejo,Portuguese White,white
Portugal,90,outstanding,15,Tejo,Portuguese White,white
Portugal,90,outstanding,15,Tejo,Portuguese White,white
Portugal,90,outstanding,15,Tejo,Touriga Nacional-Cabernet Sauvignon,red
Portugal,90,outstanding,15,Vinho Verde,Loureiro,white
Portugal,90,outstanding,15,Vinho Verde,Loureiro,white
Portugal,90,outstanding,15,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,16,Alentejano,Portuguese Red,red
Portugal,90,outstanding,16,Alentejano,Portuguese Red,red
Portugal,90,outstanding,16,Alentejano,Portuguese Red,red
Portugal,90,outstanding,16,Alentejano,Portuguese Red,red
Portugal,90,outstanding,16,Alentejo,Portuguese Red,red
Portugal,90,outstanding,16,Alentejo,Portuguese Red,red
Portugal,90,outstanding,16,Bairrada,Baga,red
Portugal,90,outstanding,16,D瀬o,Encruzado,white
Portugal,90,outstanding,16,D瀬o,Portuguese Red,red
Portugal,90,outstanding,16,D瀬o,Portuguese White,white
Portugal,90,outstanding,16,Douro,Portuguese Red,red
Portugal,90,outstanding,16,Douro,Portuguese Red,red
Portugal,90,outstanding,16,Douro,Portuguese Red,red
Portugal,90,outstanding,16,Douro,Portuguese Red,red
Portugal,90,outstanding,16,Douro,Portuguese White,white
Portugal,90,outstanding,16,Douro,Portuguese White,white
Portugal,90,outstanding,16,Douro,Portuguese White,white
Portugal,90,outstanding,16,Lisboa,Portuguese Red,red
Portugal,90,outstanding,16,Lisboa,Touriga Nacional,red
Portugal,90,outstanding,16,Moscatel de Set神bal,Moscatel,white
Portugal,90,outstanding,16,Pen神nsula de Set神bal,Portuguese Red,red
Portugal,90,outstanding,16,Pen神nsula de Set神bal,Portuguese Red,red
Portugal,90,outstanding,16,Pen神nsula de Set神bal,Portuguese Red,red
Portugal,90,outstanding,16,Port,Port,red
Portugal,90,outstanding,16,Ribatejano,Portuguese Red,red
Portugal,90,outstanding,16,Tejo,Portuguese Red,red
Portugal,90,outstanding,16,Tejo,Trincadeira,red
Portugal,90,outstanding,17,Alentejano,Portuguese Red,red
Portugal,90,outstanding,17,Alentejano,Portuguese Red,red
Portugal,90,outstanding,17,D瀬o,Portuguese Red,red
Portugal,90,outstanding,17,D瀬o,Portuguese White,white
Portugal,90,outstanding,17,Douro,Touriga Nacional,red
Portugal,90,outstanding,17,Douro,Touriga Nacional,red
Portugal,90,outstanding,17,Estremadura,Touriga Nacional,red
Portugal,90,outstanding,17,Tejo,Portuguese Red,red
Portugal,90,outstanding,17,Tejo,Portuguese Red,red
Portugal,90,outstanding,17,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,17,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,17,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,17,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,18,Alentejano,Portuguese Red,red
Portugal,90,outstanding,18,Alentejano,Portuguese Red,red
Portugal,90,outstanding,18,Alentejano,Portuguese Red,red
Portugal,90,outstanding,18,Alentejano,Portuguese White,white
Portugal,90,outstanding,18,Alentejano,Syrah,red
Portugal,90,outstanding,18,Alentejo,Portuguese Red,red
Portugal,90,outstanding,18,Alentejo,Portuguese Red,red
Portugal,90,outstanding,18,Alentejo,Portuguese Red,red
Portugal,90,outstanding,18,Bairrada,Baga,red
Portugal,90,outstanding,18,Bairrada,Baga,red
Portugal,90,outstanding,18,Bairrada,Portuguese White,white
Portugal,90,outstanding,18,D瀬o,Encruzado,white
Portugal,90,outstanding,18,D瀬o,Encruzado,white
Portugal,90,outstanding,18,D瀬o,Portuguese Red,red
Portugal,90,outstanding,18,D瀬o,Touriga Nacional,red
Portugal,90,outstanding,18,D瀬o,Touriga Nacional,red
Portugal,90,outstanding,18,Douro,Portuguese Red,red
Portugal,90,outstanding,18,Douro,Portuguese Red,red
Portugal,90,outstanding,18,Douro,Portuguese Red,red
Portugal,90,outstanding,18,Douro,Portuguese Red,red
Portugal,90,outstanding,18,Douro,Portuguese Red,red
Portugal,90,outstanding,18,Douro,Portuguese Red,red
Portugal,90,outstanding,18,Douro,Portuguese White,white
Portugal,90,outstanding,18,Douro,Portuguese White,white
Portugal,90,outstanding,18,Douro,Portuguese White,white
Portugal,90,outstanding,18,Lisboa,Merlot,red
Portugal,90,outstanding,18,Lisboa,Portuguese White,white
Portugal,90,outstanding,18,Pen神nsula de Set神bal,Castelo,red
Portugal,90,outstanding,18,Pen神nsula de Set神bal,Castelo,red
Portugal,90,outstanding,18,Tejo,Portuguese Red,red
Portugal,90,outstanding,18,Tejo,Portuguese White,white
Portugal,90,outstanding,18,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,18,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,18,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,18,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,18,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,19,Alentejano,Portuguese Red,red
Portugal,90,outstanding,19,Alentejo,Petit Verdot,white
Portugal,90,outstanding,19,Alentejo,Portuguese Red,red
Portugal,90,outstanding,19,Alentejo,Portuguese White,white
Portugal,90,outstanding,19,Alentejo,Portuguese White,white
Portugal,90,outstanding,19,D瀬o,Portuguese Red,red
Portugal,90,outstanding,19,Douro,Portuguese Red,red
Portugal,90,outstanding,19,Douro,Portuguese Red,red
Portugal,90,outstanding,19,Douro,Portuguese White,white
Portugal,90,outstanding,19,Douro,Touriga Nacional,red
Portugal,90,outstanding,19,Lisboa,Touriga Nacional,red
Portugal,90,outstanding,19,Minho,Portuguese Red,red
Portugal,90,outstanding,19,Tejo,Portuguese Red,red
Portugal,90,outstanding,19,Tejo,Portuguese Red,red
Portugal,90,outstanding,19,Tejo,Syrah,red
Portugal,90,outstanding,19,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,20,Alentejano,Alicante Bouschet,red
Portugal,90,outstanding,20,Alentejano,Antﾊo Vaz,white
Portugal,90,outstanding,20,Alentejano,Portuguese Red,red
Portugal,90,outstanding,20,Alentejano,Portuguese Red,red
Portugal,90,outstanding,20,Alentejano,Portuguese Red,red
Portugal,90,outstanding,20,Alentejano,Portuguese Red,red
Portugal,90,outstanding,20,Alentejano,Portuguese White,white
Portugal,90,outstanding,20,Alentejano,Portuguese White,white
Portugal,90,outstanding,20,Alentejano,Touriga Nacional,red
Portugal,90,outstanding,20,Alentejano,Touriga Nacional,red
Portugal,90,outstanding,20,Alentejano,Touriga Nacional,red
Portugal,90,outstanding,20,Alentejano,Trincadeira,red
Portugal,90,outstanding,20,Alentejo,Portuguese Red,red
Portugal,90,outstanding,20,Alentejo,Portuguese White,white
Portugal,90,outstanding,20,Beira Atlantico,Portuguese Red,red
Portugal,90,outstanding,20,Beira Interior,Siria,white
Portugal,90,outstanding,20,Beira Interior,Siria,white
Portugal,90,outstanding,20,D瀬o,Portuguese Red,red
Portugal,90,outstanding,20,D瀬o,Portuguese Red,red
Portugal,90,outstanding,20,D瀬o,Portuguese White,white
Portugal,90,outstanding,20,Douro,Portuguese Red,red
Portugal,90,outstanding,20,Douro,Portuguese Red,red
Portugal,90,outstanding,20,Douro,Portuguese Red,red
Portugal,90,outstanding,20,Douro,Portuguese Red,red
Portugal,90,outstanding,20,Douro,Portuguese Red,red
Portugal,90,outstanding,20,Douro,Portuguese Red,red
Portugal,90,outstanding,20,Douro,Portuguese White,white
Portugal,90,outstanding,20,Lisboa,Arinto,white
Portugal,90,outstanding,20,Lisboa,Portuguese White,white
Portugal,90,outstanding,20,Lisboa,Portuguese White,white
Portugal,90,outstanding,20,Lisboa,Syrah,red
Portugal,90,outstanding,20,Pen神nsula de Set神bal,Pinot Noir,red
Portugal,90,outstanding,20,Port,Port,red
Portugal,90,outstanding,20,Portuguese Table Wine,Chenin Blanc,white
Portugal,90,outstanding,20,Portuguese Table Wine,Chenin Blanc,white
Portugal,90,outstanding,20,Tejo,Cabernet Sauvignon,red
Portugal,90,outstanding,20,Tejo,Fernao Pires,white
Portugal,90,outstanding,20,Tejo,Portuguese Red,red
Portugal,90,outstanding,20,Tejo,Portuguese Red,red
Portugal,90,outstanding,20,Tejo,Portuguese Red,red
Portugal,90,outstanding,20,Tejo,Portuguese Red,red
Portugal,90,outstanding,20,Tejo,Portuguese Red,red
Portugal,90,outstanding,20,Tejo,Sauvignon Blanc,white
Portugal,90,outstanding,20,Tejo,White Blend,white
Portugal,90,outstanding,20,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,20,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,20,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,20,Vinho Verde,Portuguese White,white
Portugal,90,outstanding,21,Alentejano,Portuguese White,white
Portugal,90,outstanding,21,Douro,Portuguese Red,red
Portugal,90,outstanding,21,Lisboa,Touriga Nacional,red
Portugal,90,outstanding,22,Alentejano,Portuguese Red,red
Portugal,90,outstanding,22,Alentejano,Portuguese Red,red
Portugal,90,outstanding,22,Alentejano,Portuguese Red,red
Portugal,90,outstanding,22,Alentejano,Portuguese Red,red
Portugal,90,outstanding,22,Alentejano,Portuguese White,white
Portugal,90,outstanding,22,Alentejo,Portuguese Red,red
Portugal,90,outstanding,22,Alentejo,Portuguese White,white
Portugal,90,outstanding,22,Bairrada,Baga,red
Portugal,90,outstanding,22,D瀬o,Portuguese Red,red
Portugal,90,outstanding,22,Douro,Portuguese Red,red
Portugal,90,outstanding,22,Douro,Portuguese Red,red
Portugal,90,outstanding,22,Douro,Portuguese Sparkling,white
Portugal,90,outstanding,22,Estremadura,Cabernet Sauvignon-Syrah,red
Portugal,90,outstanding,22,Lisboa,Portuguese White,white
Portugal,90,outstanding,22,Port,Port,red
Portugal,90,outstanding,22,Port,Port,red
Portugal,90,outstanding,22,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,22,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,23,Alentejano,Portuguese Red,red
Portugal,90,outstanding,23,Douro,Portuguese Red,red
Portugal,90,outstanding,23,Douro,Portuguese Red,red
Portugal,90,outstanding,23,Lisboa,Riesling,white
Portugal,90,outstanding,23,Minho,Portuguese White,white
Portugal,90,outstanding,23,Port,Port,red
Portugal,90,outstanding,23,Tejo,Sauvignon Blanc,white
Portugal,90,outstanding,23,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,23,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,24,Alentejano,Alvarinho,white
Portugal,90,outstanding,24,Alentejano,Aragonez,red
Portugal,90,outstanding,24,Alentejano,Sauvignon Blanc,white
Portugal,90,outstanding,24,Alentejano,Sauvignon Blanc,white
Portugal,90,outstanding,24,Bairrada,Portuguese Sparkling,white
Portugal,90,outstanding,24,D瀬o,Alfrocheiro,red
Portugal,90,outstanding,24,D瀬o,Portuguese Red,red
Portugal,90,outstanding,24,Douro,Portuguese Red,red
Portugal,90,outstanding,24,Douro,Portuguese Red,red
Portugal,90,outstanding,24,Duriense,Portuguese Red,red
Portugal,90,outstanding,24,Port,Port,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese Red,red
Portugal,90,outstanding,25,Alentejano,Portuguese White,white
Portugal,90,outstanding,25,Alentejo,Portuguese Red,red
Portugal,90,outstanding,25,Bairrada,Portuguese Red,red
Portugal,90,outstanding,25,Bairrada,Portuguese Red,red
Portugal,90,outstanding,25,D瀬o,Portuguese Red,red
Portugal,90,outstanding,25,D瀬o,Portuguese Red,red
Portugal,90,outstanding,25,Douro,Portuguese Red,red
Portugal,90,outstanding,25,Douro,Portuguese Red,red
Portugal,90,outstanding,25,Douro,Portuguese Red,red
Portugal,90,outstanding,25,Douro,Portuguese Red,red
Portugal,90,outstanding,25,Douro,Portuguese Red,red
Portugal,90,outstanding,25,Douro,Portuguese White,white
Portugal,90,outstanding,25,Douro,Portuguese White,white
Portugal,90,outstanding,25,Lisboa,Portuguese Red,red
Portugal,90,outstanding,25,Lisboa,Portuguese Red,red
Portugal,90,outstanding,25,Lisboa,Portuguese Red,red
Portugal,90,outstanding,25,Lisboa,Portuguese White,white
Portugal,90,outstanding,25,Port,Port,red
Portugal,90,outstanding,25,Port,Port,red
Portugal,90,outstanding,25,Port,Port,red
Portugal,90,outstanding,25,Port,Port,red
Portugal,90,outstanding,25,Port,Port,red
Portugal,90,outstanding,25,Port,Port,red
Portugal,90,outstanding,25,Port,Port,red
Portugal,90,outstanding,25,Tejo,Alicante Bouschet,red
Portugal,90,outstanding,25,Tejo,Portuguese Red,red
Portugal,90,outstanding,25,Tejo,Portuguese White,white
Portugal,90,outstanding,25,Vinho Verde,Alvarinho,white
Portugal,90,outstanding,26,Douro,Touriga Nacional,red
Portugal,90,outstanding,26,Lisboa,Touriga Nacional-Cabernet Sauvignon,red
Portugal,90,outstanding,26,Lisboa,Touriga Nacional-Cabernet Sauvignon,red
Portugal,90,outstanding,26,Port,Port,red
Portugal,90,outstanding,26,Port,Port,red
Portugal,90,outstanding,26,Port,Port,red
Portugal,90,outstanding,26,Port,Port,red
Portugal,90,outstanding,26,Port,Port,red
Portugal,90,outstanding,27,Douro,Portuguese Red,red
Portugal,90,outstanding,27,Douro,Portuguese White,white
Portugal,90,outstanding,27,Port,Port,red
Portugal,90,outstanding,27,Tejo,Portuguese Red,red
Portugal,90,outstanding,28,Alentejano,Antﾊo Vaz,white
Portugal,90,outstanding,28,Alentejo,Portuguese Red,red
Portugal,90,outstanding,28,Bairrada,Baga,red
Portugal,90,outstanding,28,Bairrada,Portuguese White,white
Portugal,90,outstanding,28,D瀬o,Portuguese White,white
Portugal,90,outstanding,28,D瀬o,Touriga Nacional,red
Portugal,90,outstanding,28,D瀬o,Touriga Nacional,red
Portugal,90,outstanding,28,Douro,Portuguese Red,red
Portugal,90,outstanding,28,Douro,Portuguese Red,red
Portugal,90,outstanding,28,Douro,Portuguese Red,red
Portugal,90,outstanding,28,Douro,Portuguese White,white
Portugal,90,outstanding,28,Douro,Viosinho,white
Portugal,90,outstanding,28,Pen神nsula de Set神bal,Portuguese White,white
Portugal,90,outstanding,28,Port,Port,red
Portugal,90,outstanding,28,Portuguese Table Wine,Pinot Noir,red
Portugal,90,outstanding,28,Tejo,Portuguese Red,red
Portugal,90,outstanding,29,Douro,Portuguese White,white
Portugal,90,outstanding,29,Douro,Verdelho,white
Portugal,90,outstanding,29,Obidos,Portuguese Red,red
Portugal,90,outstanding,29,Obidos,Portuguese Red,red
Portugal,90,outstanding,30,Alentejano,Portuguese White,white
Portugal,90,outstanding,30,Alentejano,Portuguese White,white
Portugal,90,outstanding,30,Bairrada,Baga,red
Portugal,90,outstanding,30,Bairrada,Bical,white
Portugal,90,outstanding,30,D瀬o,Portuguese Red,red
Portugal,90,outstanding,30,Douro,Portuguese Red,red
Portugal,90,outstanding,30,Douro,Portuguese White,white
Portugal,90,outstanding,30,Douro,Portuguese White,white
Portugal,90,outstanding,30,Douro,Portuguese White,white
Portugal,90,outstanding,30,Lisboa,Touriga Nacional,red
Portugal,90,outstanding,30,Obidos,Portuguese Red,red
Portugal,90,outstanding,30,Palmela,Castelo,red
Portugal,90,outstanding,30,Pen神nsula de Set神bal,Antﾊo Vaz,white
Portugal,90,outstanding,30,Pen神nsula de Set神bal,White Blend,white
Portugal,90,outstanding,30,Port,Port,red
Portugal,90,outstanding,30,Port,Port,red
Portugal,90,outstanding,30,Port,Port,red
Portugal,90,outstanding,30,Port,Port,red
Portugal,90,outstanding,30,Port,Port,red
Portugal,90,outstanding,30,Port,Port,red
Portugal,90,outstanding,30,Tejo,Merlot,red
Portugal,89,very good,7,Terras do D瀬o,Portuguese Red,red
Portugal,89,very good,8,Lisboa,Portuguese Red,red
Portugal,89,very good,9,Douro,Portuguese Red,red
Portugal,89,very good,9,Douro,Portuguese Red,red
Portugal,89,very good,9,Douro,Portuguese White,white
Portugal,89,very good,10,Alentejo,Portuguese Red,red
Portugal,89,very good,10,Bairrada,Portuguese Red,red
Portugal,89,very good,10,D瀬o,Portuguese Red,red
Portugal,89,very good,10,Douro,Portuguese Red,red
Portugal,89,very good,10,Douro,Portuguese Red,red
Portugal,89,very good,10,Lisboa,Portuguese Red,red
Portugal,89,very good,10,Lisboa,Portuguese Red,red
Portugal,89,very good,10,Tejo,Portuguese Red,red
Portugal,89,very good,10,Vinho Verde,Portuguese White,white
Portugal,89,very good,10,Vinho Verde,Portuguese White,white
Portugal,89,very good,10,Vinho Verde,Portuguese White,white
Portugal,89,very good,11,Alentejano,Portuguese White,white
Portugal,89,very good,11,Estremadura,Portuguese Red,red
Portugal,89,very good,12,Alentejano,Portuguese Red,red
Portugal,89,very good,12,Bairrada,Portuguese Red,red
Portugal,89,very good,12,Beira Interior,Portuguese Red,red
Portugal,89,very good,12,D瀬o,Portuguese White,white
Portugal,89,very good,12,Estremadura,Touriga Nacional-Cabernet Sauvignon,red
Portugal,89,very good,12,Lisboa,Castelo,red
Portugal,89,very good,12,Lisboa,Portuguese White,white
Portugal,89,very good,12,Lisboa,Portuguese White,white
Portugal,89,very good,12,Ribatejano,Portuguese Red,red
Portugal,89,very good,12,Tejo,Cabernet Sauvignon,red
Portugal,89,very good,12,Tejo,Cabernet Sauvignon,red
Portugal,89,very good,12,Tejo,Portuguese Red,red
Portugal,89,very good,12,Tejo,Portuguese Red,red
Portugal,89,very good,12,Vinho Verde,Loureiro,white
Portugal,89,very good,12,Vinho Verde,Portuguese White,white
Portugal,89,very good,13,Alentejano,Portuguese Red,red
Portugal,89,very good,13,Alentejano,Portuguese Red,red
Portugal,89,very good,13,Alentejano,Portuguese White,white
Portugal,89,very good,13,Alentejano,Portuguese White,white
Portugal,89,very good,13,Alentejo,Portuguese Red,red
Portugal,89,very good,13,Beira Interior,Siria,white
Portugal,89,very good,13,D瀬o,Portuguese Red,red
Portugal,89,very good,13,D瀬o,Portuguese Red,red
Portugal,89,very good,13,D瀬o,Portuguese Red,red
Portugal,89,very good,13,D瀬o,Touriga Nacional,red
Portugal,89,very good,13,Douro,Moscatel,white
Portugal,89,very good,13,Douro,Portuguese White,white
Portugal,89,very good,13,Douro,Portuguese White,white
Portugal,89,very good,13,Lisboa,Alvarinho,white
Portugal,89,very good,13,Lisboa,Portuguese Red,red
Portugal,89,very good,13,Lisboa,Portuguese White,white
Portugal,89,very good,13,Lisboa,Portuguese White,white
Portugal,89,very good,13,Lisboa,Portuguese White,white
Portugal,89,very good,13,Lisboa,Shiraz,red
Portugal,89,very good,13,Minho,Alvarinho,white
Portugal,89,very good,13,Vinho Verde,Portuguese White,white
Portugal,89,very good,14,Alentejano,Aragon尽,red
Portugal,89,very good,14,Alentejano,Portuguese Red,red
Portugal,89,very good,14,Alentejo,Portuguese Red,red
Portugal,89,very good,14,Beira Interior,Touriga Nacional,red
Portugal,89,very good,14,Bucelas,Arinto,white
Portugal,89,very good,14,Bucelas,Arinto,white
Portugal,89,very good,14,D瀬o,Portuguese Red,red
Portugal,89,very good,14,Douro,Portuguese Red,red
Portugal,89,very good,14,Douro,Portuguese Red,red
Portugal,89,very good,14,Douro,Portuguese Red,red
Portugal,89,very good,14,Douro,Portuguese Red,red
Portugal,89,very good,14,Douro,Portuguese Red,red
Portugal,89,very good,14,Douro,Portuguese White,white
Portugal,89,very good,14,Minho,Alvarinho,white
Portugal,89,very good,14,Tejo,Portuguese Red,red
Portugal,89,very good,14,Tejo,Portuguese White,white
Portugal,89,very good,14,Tejo,Portuguese White,white
Portugal,89,very good,14,Vinho Verde,Alvarinho,white
Portugal,89,very good,14,Vinho Verde,Portuguese White,white
Portugal,89,very good,15,Alentejano,Alicante Bouschet,red
Portugal,89,very good,15,Alentejano,Antﾊo Vaz,white
Portugal,89,very good,15,Alentejano,Portuguese Red,red
Portugal,89,very good,15,Alentejano,Portuguese Red,red
Portugal,89,very good,15,Alentejano,Portuguese Red,red
Portugal,89,very good,15,Alentejano,Portuguese Red,red
Portugal,89,very good,15,Alentejano,Portuguese Red,red
Portugal,89,very good,15,Bairrada,Portuguese Red,red
Portugal,89,very good,15,Bucelas,Arinto,white
Portugal,89,very good,15,D瀬o,Encruzado,white
Portugal,89,very good,15,D瀬o,Portuguese Red,red
Portugal,89,very good,15,D瀬o,Portuguese White,white
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese Red,red
Portugal,89,very good,15,Douro,Portuguese White,white
Portugal,89,very good,15,Lisboa,Alicante Bouschet,red
Portugal,89,very good,15,Lisboa,Portuguese Red,red
Portugal,89,very good,15,Lisboa,Portuguese Red,red
Portugal,89,very good,15,Lisboa,Portuguese White,white
Portugal,89,very good,15,Lisboa,Portuguese White,white
Portugal,89,very good,15,Lisboa,Portuguese White,white
Portugal,89,very good,15,Lisboa,Touriga Nacional,red
Portugal,89,very good,15,Lisboa,Touriga Nacional Blend,red
Portugal,89,very good,15,Minho,Alvarinho,white
Portugal,89,very good,15,Minho,Alvarinho,white
Portugal,89,very good,15,Pen神nsula de Set神bal,Portuguese Red,red
Portugal,89,very good,15,Tejo,Arinto,white
Portugal,89,very good,15,Tejo,Fernao Pires,white
Portugal,89,very good,15,Tejo,Portuguese Red,red
Portugal,89,very good,15,Tejo,Portuguese Red,red
Portugal,89,very good,15,Tejo,Portuguese Red,red
Portugal,89,very good,15,Tejo,Portuguese White,white
Portugal,89,very good,15,Tejo,Portuguese White,white
Portugal,89,very good,15,Tejo,Touriga Nacional-Cabernet Sauvignon,red
Portugal,89,very good,15,Vinho Verde,Avesso,white
Portugal,89,very good,16,Alentejo,Portuguese White,white
Portugal,89,very good,16,Douro,Portuguese Red,red
Portugal,89,very good,16,Douro,Portuguese Red,red
Portugal,89,very good,16,Douro,Portuguese White,white
Portugal,89,very good,16,Estremadura,Alicante Bouschet,red
Portugal,89,very good,16,Minho,Alvarinho,white
Portugal,89,very good,16,Minho,Alvarinho,white
Portugal,89,very good,16,Tejo,Touriga Nacional-Cabernet Sauvignon,red
Portugal,89,very good,16,Vinho Verde,Alvarinho,white
Portugal,89,very good,16,Vinho Verde,Loureiro,white
Portugal,89,very good,16,Vinho Verde,Portuguese White,white
Portugal,89,very good,16,Vinho Verde,Portuguese White,white
Portugal,89,very good,17,Alentejano,Portuguese Red,red
Portugal,89,very good,17,D瀬o,Portuguese Red,red
Portugal,89,very good,17,Douro,Portuguese Red,red
Portugal,89,very good,17,Lisboa,Touriga Nacional,red
Portugal,89,very good,17,Port,Port,red
Portugal,89,very good,17,Port,Port,red
Portugal,89,very good,17,Port,Port,red
Portugal,89,very good,18,Alentejano,Portuguese Red,red
Portugal,89,very good,18,Alentejano,Portuguese Red,red
Portugal,89,very good,18,Alentejano,Portuguese Red,red
Portugal,89,very good,18,Alentejano,Portuguese Red,red
Portugal,89,very good,18,Alentejano,Portuguese White,white
Portugal,89,very good,18,Beira Interior,Portuguese Red,red
Portugal,89,very good,18,D瀬o,Encruzado,white
Portugal,89,very good,18,Douro,Portuguese Red,red
Portugal,89,very good,18,Douro,Portuguese Red,red
